DEBUG 2018-04-16 09:38:10,642 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None
DEBUG 2018-04-16 09:41:58,723 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.000) SELECT "VersionIterration_development"."id", "VersionIterration_development"."login_username", "VersionIterration_development"."operate_username", "VersionIterration_development"."inform_nextman", "VersionIterration_development"."operate_time", "VersionIterration_development"."newversionid" FROM "VersionIterration_development" WHERE "VersionIterration_development"."newversionid" = '1' LIMIT 1; args=(u'1',)
DEBUG 2018-04-16 09:41:58,737 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.000) SELECT "VersionIterration_api"."id", "VersionIterration_api"."project_name", "VersionIterration_api"."api_name", "VersionIterration_api"."api_introduce" FROM "VersionIterration_api" INNER JOIN "VersionIterration_development_update_version_newapi" ON ("VersionIterration_api"."id" = "VersionIterration_development_update_version_newapi"."api_id") WHERE "VersionIterration_development_update_version_newapi"."development_id" = 4; args=(4,)
DEBUG 2018-04-16 09:41:58,742 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT "VersionIterration_testcontent"."id", "VersionIterration_testcontent"."project_name", "VersionIterration_testcontent"."content", "VersionIterration_testcontent"."status" FROM "VersionIterration_testcontent" INNER JOIN "VersionIterration_test_test_content" ON ("VersionIterration_testcontent"."id" = "VersionIterration_test_test_content"."testcontent_id") WHERE "VersionIterration_test_test_content"."test_id" = 1; args=(1,)
DEBUG 2018-04-16 09:41:58,746 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT COUNT(*) AS "__count" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '2'; args=(u'2',)
DEBUG 2018-04-16 09:41:58,746 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT "VersionIterration_operateman"."id", "VersionIterration_operateman"."name", "VersionIterration_operateman"."email", "VersionIterration_operateman"."type" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '2'; args=(u'2',)
DEBUG 2018-04-16 09:41:58,749 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT COUNT(*) AS "__count" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '3'; args=(u'3',)
DEBUG 2018-04-16 09:41:58,750 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.000) SELECT "VersionIterration_operateman"."id", "VersionIterration_operateman"."name", "VersionIterration_operateman"."email", "VersionIterration_operateman"."type" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '3'; args=(u'3',)
DEBUG 2018-04-16 09:41:58,753 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT COUNT(*) AS "__count" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '3'; args=(u'3',)
DEBUG 2018-04-16 09:41:58,755 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.001) SELECT "VersionIterration_operateman"."id", "VersionIterration_operateman"."name", "VersionIterration_operateman"."email", "VersionIterration_operateman"."type" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '3'; args=(u'3',)
DEBUG 2018-04-16 09:41:58,756 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.000) SELECT COUNT(*) AS "__count" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '4'; args=(u'4',)
DEBUG 2018-04-16 09:41:58,756 C:\Python27\lib\site-packages\django\db\backends\utils.py utils.py utils execute 90: (0.000) SELECT "VersionIterration_operateman"."id", "VersionIterration_operateman"."name", "VersionIterration_operateman"."email", "VersionIterration_operateman"."type" FROM "VersionIterration_operateman" WHERE "VersionIterration_operateman"."type" = '4'; args=(u'4',)
INFO 2018-04-16 09:41:58,759 C:\Python27\lib\site-packages\django\core\servers\basehttp.py basehttp.py basehttp log_message 124: "GET /version/unfinished/1/ HTTP/1.1" 200 24886
